"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"2",1711459691163,"26/03/2024 13:28:11",1711459691163,0,"26/03/2024 13:28:11",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",11822.1999999046,11814.9,11822.1999999046,11822.1999999046,11814.9,11822.1999999046,1,11822.1999999046,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF71225"
"3",1711459694625,"26/03/2024 13:28:14",1711459694625,0,"26/03/2024 13:28:14",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3467.6,3450.4,3467.6,3467.6,3450.4,3467.6,1,3467.6,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF71225"
"4",1711459726057,"26/03/2024 13:28:46",1711459726057,0,"26/03/2024 13:28:46",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",31452.6999998569,31443.2,31452.6999998569,31452.6999998569,31443.2,31452.6999998569,1,31452.6999998569,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF71225"
"5",1711459742797,"26/03/2024 13:29:02",1711459742797,0,"26/03/2024 13:29:02",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",16750.8999999523,16748.9,16750.8999999523,16750.8999999523,16748.9,16750.8999999523,1,16750.8999999523,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF71225"
"6",1711459756107,"26/03/2024 13:29:16",1711459756107,0,"26/03/2024 13:29:16",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",13311.8999998093,13302.2,13311.8999998093,13311.8999998093,13302.2,13311.8999998093,1,13311.8999998093,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF71225"
"7",1711459761584,"26/03/2024 13:29:21",1711459761584,0,"26/03/2024 13:29:21",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5487.29999995232,5475.8,5487.29999995232,5487.29999995232,5475.8,5487.29999995232,1,5487.29999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF71225"
"8",1711459767937,"26/03/2024 13:29:27",1711459767937,0,"26/03/2024 13:29:27",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6364.49999995231,6351,6364.49999995231,6364.49999995231,6351,6364.49999995231,1,6364.49999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF71225"
"9",1711459771148,"26/03/2024 13:29:31",1711459771148,0,"26/03/2024 13:29:31",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3225.09999985695,3219.7,3225.09999985695,3225.09999985695,3219.7,3225.09999985695,1,3225.09999985695,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF71225"
"10",1711459771157,"26/03/2024 13:29:31",1711459771157,0,"26/03/2024 13:29:31",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71225"
"1",1711491359697,"26/03/2024 22:15:59",1711491359697,0,"26/03/2024 22:15:59",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36908"
"2",1711491364379,"26/03/2024 22:16:04",1711491364379,0,"26/03/2024 22:16:04",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4197.29999999926,4195.9,4197.29999999926,4197.29999999926,4195.9,4197.29999999926,1,4197.29999999926,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF36908"
"3",1711491367197,"26/03/2024 22:16:07",1711491367197,0,"26/03/2024 22:16:07",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2819.60000000037,2814,2819.60000000037,2819.60000000037,2814,2819.60000000037,1,2819.60000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF36908"
"4",1711491377789,"26/03/2024 22:16:17",1711491377789,0,"26/03/2024 22:16:17",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",10597.4999999989,10589.8,10597.4999999989,10597.4999999989,10589.8,10597.4999999989,1,10597.4999999989,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF36908"
"5",1711491385594,"26/03/2024 22:16:25",1711491385594,0,"26/03/2024 22:16:25",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",7812.59999999926,7809,7812.59999999926,7812.59999999926,7809,7812.59999999926,1,7812.59999999926,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF36908"
"6",1711491392829,"26/03/2024 22:16:32",1711491392829,0,"26/03/2024 22:16:32",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7238.80000000037,7226.2,7238.80000000037,7238.80000000037,7226.2,7238.80000000037,1,7238.80000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF36908"
"7",1711491398051,"26/03/2024 22:16:38",1711491398051,0,"26/03/2024 22:16:38",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5233.99999999888,5228.3,5233.99999999888,5233.99999999888,5228.3,5233.99999999888,1,5233.99999999888,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF36908"
"8",1711491401087,"26/03/2024 22:16:41",1711491401087,0,"26/03/2024 22:16:41",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3041.80000000037,3030.3,3041.80000000037,3041.80000000037,3030.3,3041.80000000037,1,3041.80000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF36908"
"9",1711491403938,"26/03/2024 22:16:43",1711491403938,0,"26/03/2024 22:16:43",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2862.79999999925,2847.3,2862.79999999925,2862.79999999925,2847.3,2862.79999999925,1,2862.79999999925,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF36908"
"10",1711491403941,"26/03/2024 22:16:43",1711491403941,0,"26/03/2024 22:16:43",172741,4,"task-kvtv",NA,36485680,10768992,NA,"complete",NA,"660346ec51abc7fef86aea9b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36908"
"1",1711491631904,"26/03/2024 22:20:31",1711473631904,-5,"26/03/2024 12:20:31",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF73842"
"2",1711491635145,"26/03/2024 22:20:35",1711473635145,-5,"26/03/2024 12:20:35",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3131.49999998808,3116.4,3131.49999998808,3131.49999998808,3116.4,3131.49999998808,1,3131.49999998808,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF73842"
"3",1711491638744,"26/03/2024 22:20:38",1711473638744,-5,"26/03/2024 12:20:38",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3614.20000001192,3600.4,3614.20000001192,3614.20000001192,3600.4,3614.20000001192,1,3614.20000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF73842"
"4",1711491649229,"26/03/2024 22:20:49",1711473649229,-5,"26/03/2024 12:20:49",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",10499.3000000119,10483.6,10499.3000000119,10499.3000000119,10483.6,10499.3000000119,1,10499.3000000119,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF73842"
"5",1711491656846,"26/03/2024 22:20:56",1711473656846,-5,"26/03/2024 12:20:56",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",7632.00000002384,7616.8,7632.00000002384,7632.00000002384,7616.8,7632.00000002384,1,7632.00000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF73842"
"6",1711491661096,"26/03/2024 22:21:01",1711473661096,-5,"26/03/2024 12:21:01",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",4265.50000003576,4249.5,4265.50000003576,4265.50000003576,4249.5,4265.50000003576,1,4265.50000003576,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF73842"
"7",1711491665928,"26/03/2024 22:21:05",1711473665928,-5,"26/03/2024 12:21:05",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4848.79999998808,4833.2,4848.79999998808,4848.79999998808,4833.2,4848.79999998808,1,4848.79999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF73842"
"8",1711491669562,"26/03/2024 22:21:09",1711473669562,-5,"26/03/2024 12:21:09",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3649.00000002384,3634.2,3649.00000002384,3649.00000002384,3634.2,3649.00000002384,1,3649.00000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF73842"
"9",1711491672295,"26/03/2024 22:21:12",1711473672295,-5,"26/03/2024 12:21:12",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2747.89999998808,2733.39999999999,2747.89999998808,2747.89999998808,2733.39999999999,2747.89999998808,1,2747.89999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF73842"
"10",1711491672303,"26/03/2024 22:21:12",1711473672303,-5,"26/03/2024 12:21:12",172741,4,"task-kvtv",NA,36485776,10769022,NA,"complete",NA,"6603483a0fced9aa15df47c8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1431x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF73842"
"1",1711492223619,"26/03/2024 22:30:23",1711492223619,0,"26/03/2024 22:30:23",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF19080"
"2",1711492227009,"26/03/2024 22:30:27",1711492227009,0,"26/03/2024 22:30:27",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3361.99999980927,3350,3361.99999980927,3361.99999980927,3350,3361.99999980927,1,3361.99999980927,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF19080"
"3",1711492230672,"26/03/2024 22:30:30",1711492230672,0,"26/03/2024 22:30:30",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3675.3,3666.7,3675.3,3675.3,3666.7,3675.3,1,3675.3,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF19080"
"4",1711492237283,"26/03/2024 22:30:37",1711492237283,0,"26/03/2024 22:30:37",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",6618.99999985695,6616.6,6618.99999985695,6618.99999985695,6616.6,6618.99999985695,1,6618.99999985695,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF19080"
"5",1711492246505,"26/03/2024 22:30:46",1711492246505,0,"26/03/2024 22:30:46",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",9224.29999995232,9216.7,9224.29999995232,9224.29999995232,9216.7,9224.29999995232,1,9224.29999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF19080"
"6",1711492274684,"26/03/2024 22:31:14",1711492274684,0,"26/03/2024 22:31:14",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",28186.6999998569,28183,28186.6999998569,28186.6999998569,28183,28186.6999998569,1,28186.6999998569,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF19080"
"7",1711492279477,"26/03/2024 22:31:19",1711492279477,0,"26/03/2024 22:31:19",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4797.09999995232,4783.3,4797.09999995232,4797.09999995232,4783.3,4797.09999995232,1,4797.09999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF19080"
"8",1711492283534,"26/03/2024 22:31:23",1711492283534,0,"26/03/2024 22:31:23",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4070.79999995232,4066.7,4070.79999995232,4070.79999995232,4066.7,4070.79999995232,1,4070.79999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF19080"
"9",1711492286662,"26/03/2024 22:31:26",1711492286662,0,"26/03/2024 22:31:26",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3132.19999985695,3116.60000000001,3132.19999985695,3132.19999985695,3116.60000000001,3132.19999985695,1,3132.19999985695,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF19080"
"10",1711492286667,"26/03/2024 22:31:26",1711492286667,0,"26/03/2024 22:31:26",172741,4,"task-kvtv",NA,36485940,10769060,NA,"complete",NA,"66034aa4176b5e7700bfbd43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1470x956","1470x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF19080"
"1",1711501882819,"27/03/2024 01:11:22",1711483882819,-5,"26/03/2024 15:11:22",172741,4,"task-kvtv",NA,36487905,10769649,NA,"complete",NA,"66036ed4656160b776bfd2e6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1280x800","1280x579",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF82977"
